0.002	0.592283466
0.002166667	0.584894897
0.002333333	0.564023355
0.0025	0.587399453
0.002666667	0.577055585
0.002833333	0.586917315
0.003	0.556962078
0.003166667	0.563598228
0.003333333	0.574225002
0.0035	0.55244358
0.003666667	0.539538352
0.003833333	0.548266503
0.004	0.534602323
0.004166667	0.525908232
0.004333333	0.519535846
0.0045	0.513897532
0.004666667	0.522453809
0.004833333	0.500971867
0.005	0.523656338
0.005166667	0.501967791
0.005333333	0.494822619
0.0055	0.492947112
0.005666667	0.475725111
0.005833333	0.463241787
0.006	0.486181092
0.006166667	0.46859664
0.006333333	0.478479892
0.0065	0.44595679
0.006666667	0.443880159
0.006833333	0.444838774
0.007	0.448808997
0.007166667	0.455492599
0.007333333	0.442586175
0.0075	0.433373401
0.007666667	0.441456134
0.007833333	0.449336034
0.008	0.428133198
0.008166667	0.410340618
0.008333333	0.403696572
0.0085	0.409347194
0.008666667	0.393590384
0.008833333	0.393937955
0.009	0.401208482
0.009166667	0.383829131
0.009333333	0.38453948
0.0095	0.379649448
0.009666667	0.387765722
0.009833333	0.362887222
0.01	0.377499856
0.010166667	0.373552673
0.010333333	0.344663111
0.0105	0.379009383
0.010666667	0.356064888
0.010833333	0.362750463
0.011	0.334829331
0.011166667	0.337375351
0.011333333	0.334891598
0.0115	0.34255672
0.011666667	0.322625078
0.011833333	0.329745159
0.012	0.310719406
0.012166667	0.327543194
0.012333333	0.326386697
0.0125	0.310151227
0.012666667	0.305575828
0.012833333	0.316248937
0.013	0.30868549
0.013166667	0.308661868
0.013333333	0.308076271
0.0135	0.304485365
0.013666667	0.288464727
0.013833333	0.300930367
0.014	0.291862533
0.014166667	0.299165606
0.014333333	0.288002753
0.0145	0.283207842
0.014666667	0.286395504
0.014833333	0.280618852
0.015	0.278249655
0.015166667	0.269073973
0.015333333	0.27624933
0.0155	0.261235438
0.015666667	0.275798173
0.015833333	0.261398323
0.016	0.251190976
0.016166667	0.249927767
0.016333333	0.248763853
0.0165	0.250171137
0.016666667	0.248537651
0.016833333	0.234881489
0.017	0.239877396
0.017166667	0.247023489
0.017333333	0.224213183
0.0175	0.233199627
0.017666667	0.236259403
0.017833333	0.229495673
0.018	0.215776866
0.018166667	0.212051125
0.018333333	0.216771048
0.0185	0.214044366
0.018666667	0.221831258
0.018833333	0.201085651
0.019	0.197489437
0.019166667	0.214235643
0.019333333	0.195982108
0.0195	0.197124502
0.019666667	0.205366317
0.019833333	0.189800043
0.02	0.186131968
0.020166667	0.178027064
0.020333333	0.192748341
0.0205	0.186694882
0.020666667	0.186799867
0.020833333	0.176811715
0.021	0.179449864
0.021166667	0.166667307
0.021333333	0.164804936
0.0215	0.174620113
0.021666667	0.168700795
0.021833333	0.157678
0.022	0.159547836
0.022166667	0.169781073
0.022333333	0.15635006
0.0225	0.158607171
0.022666667	0.160962875
0.022833333	0.174140664
0.023	0.146596901
0.023166667	0.135173495
0.023333333	0.149592026
0.0235	0.155863512
0.023666667	0.144904515
0.023833333	0.143009227
0.024	0.147768727
0.024166667	0.137062227
0.024333333	0.130748075
0.0245	0.144562704
0.024666667	0.129939963
0.024833333	0.128799032
0.025	0.121101439
0.025166667	0.131569455
0.025333333	0.120656172
0.0255	0.132207622
0.025666667	0.128395645
0.025833333	0.125823108
0.026	0.113553821
0.026166667	0.114486212
0.026333333	0.116772649
0.0265	0.115655649
0.026666667	0.112212256
0.026833333	0.113263384
0.027	0.108383984
0.027166667	0.092701777
0.027333333	0.100610453
0.0275	0.100002251
0.027666667	0.101152699
0.027833333	0.091987561
0.028	0.088573108
0.028166667	0.072594754
0.028333333	0.077899472
0.0285	0.078974264
0.028666667	0.072004409
0.028833333	0.077811651
0.029	0.081301348
0.029166667	0.086602737
0.029333333	0.078835674
0.0295	0.074687387
0.029666667	0.070598832
0.029833333	0.071168221
0.03	0.068255401
0.030166667	0.070274766
0.030333333	0.071695396
0.0305	0.071361283
0.030666667	0.072009802
0.030833333	0.065833772
0.031	0.068710684
0.031166667	0.061440008
0.031333333	0.059636467
0.0315	0.060887552
0.031666667	0.059648811
0.031833333	0.051621702
0.032	0.064824629
0.032166667	0.060909599
0.032333333	0.050954927
0.0325	0.044360271
0.032666667	0.058074707
0.032833333	0.049823746
0.033	0.053275129
0.033166667	0.053895568
0.033333333	0.059857154
0.0335	0.046573848
0.033666667	0.049128528
0.033833333	0.05543227
0.034	0.046551026
0.034166667	0.04751612
0.034333333	0.047241758
0.0345	0.040637766
0.034666667	0.047435203
0.034833333	0.047612309
0.035	0.043168606
0.035166667	0.03804664
0.035333333	0.032397318
0.0355	0.039830642
0.035666667	0.04484269
0.035833333	0.039304811
0.036	0.041029133
0.036166667	0.038902805
0.036333333	0.040528331
0.0365	0.032997782
0.036666667	0.037752897
0.036833333	0.034602632
0.037	0.035905986
0.037166667	0.026626449
0.037333333	0.0333858
0.0375	0.027767187
0.037666667	0.029219043
0.037833333	0.026417627
0.038	0.035112043
0.038166667	0.025021709
0.038333333	0.027138599
0.0385	0.025098201
0.038666667	0.020609162
0.038833333	0.03005746
0.039	0.027067896
0.039166667	0.029210454
0.039333333	0.023614213
0.0395	0.030085044
0.039666667	0.030221597
0.039833333	0.028182424
0.04	0.021849981
0.040166667	0.024464656
0.040333333	0.022122489
0.0405	0.017637495
0.040666667	0.018421676
0.040833333	0.018203166
0.041	0.02210725
0.041166667	0.018656661
0.041333333	0.017388129
0.0415	0.011313636
0.041666667	0.021019273
0.041833333	0.018728786
0.042	0.020263977
0.042166667	0.020526914
0.042333333	0.018348283
0.0425	0.012778497
0.042666667	0.011888192
0.042833333	0.013002407
0.043	0.013248525
0.043166667	0.011158794
0.043333333	0.014707979
0.0435	0.01775603
0.043666667	0.014565512
0.043833333	0.009116524
0.044	0.010327918
0.044166667	0.011874284
0.044333333	0.012143619
0.0445	0.015143564
0.044666667	0.008162252
0.044833333	0.010378564
0.045	0.006492658
0.045166667	0.019318061
0.045333333	0.009067855
0.0455	0.014426341
0.045666667	0.013530578
0.045833333	0.012604187
0.046	0.008833364
0.046166667	0.005385837
0.046333333	0.006387779
0.0465	0.002678301
0.046666667	0.009426818
0.046833333	0.003880692
0.047	0.007197422
0.047166667	0.008455816
0.047333333	0.006780422
0.0475	0.005224734
0.047666667	0.003120362
0.047833333	0.007650208
0.048	0.006635678
0.048166667	0.008349026
0.048333333	0.006216759
0.0485	0.004331506
0.048666667	0.003635605
0.048833333	0.006098416
0.049	0.00350715
0.049166667	0.010274693
0.049333333	0.005097917
0.0495	0.002020703
0.049666667	0.002899548
0.049833333	0.002797476
0.05	0.001368408
0.050166667	-0.003611896
0.050333333	-0.002104578
0.0505	0.002404452
0.050666667	0.002437992
0.050833333	0.003788119
0.051	0.000344896
0.051166667	0.005532844
0.051333333	0.003375942
0.0515	-0.00102436
0.051666667	-0.000926082
0.051833333	0.002493909
0.052	0.000792642
0.052166667	-0.000171949
0.052333333	-0.004000629
0.0525	0.00484174
0.052666667	0.003095022
0.052833333	-0.00398502
0.053	-0.004287816
0.053166667	0.001781242
0.053333333	-0.004888925
0.0535	-0.004601173
0.053666667	0.005042423
0.053833333	-0.003396556
0.054	-0.000619207
0.054166667	0.003958565
0.054333333	-0.001102014
0.0545	0.002442472
0.054666667	-0.000520809
0.054833333	0.000205323
0.055	0.002515667
0.055166667	-0.002178214
0.055333333	-0.000792262
0.0555	-0.003078813
0.055666667	-0.001816875
0.055833333	0.003949868
0.056	-0.000721711
0.056166667	-0.000895585
0.056333333	-0.001357466
0.0565	-0.003233425
0.056666667	-0.004866551
0.056833333	-0.00401664
0.057	-0.003829233
0.057166667	0.001522269
0.057333333	-0.00190656
0.0575	-0.00439196
0.057666667	-0.003162371
0.057833333	-0.000332695
0.058	-0.005303434
0.058166667	-0.003800399
0.058333333	-0.008597979
0.0585	-0.003979005
0.058666667	-0.004236476
0.058833333	-0.004028178
0.059	-0.004655013
0.059166667	-0.004366391
0.059333333	-0.007078725
0.0595	-0.00494615
0.059666667	-0.004559859
0.059833333	0.001406642
0.06	-0.00453851
0.060166667	-0.004988373
0.060333333	-0.005850918
0.0605	-0.005121071
0.060666667	-0.004460784
0.060833333	-0.001607065
0.061	-0.007414188
0.061166667	0.000291288
0.061333333	-0.001940229
0.0615	-0.004731016
0.061666667	-0.006776963
0.061833333	-0.006172512
0.062	-0.005140485
0.062166667	-0.007930994
0.062333333	-0.006566007
0.0625	-0.004065499
0.062666667	-0.004046949
0.062833333	-0.000957684
0.063	0.000162035
0.063166667	-0.006162639
0.063333333	-0.009656508
0.0635	-0.004502605
0.063666667	-0.003952753
0.063833333	-0.007303024
0.064	-0.007251955
0.064166667	-0.014164545
0.064333333	-0.002916252
0.0645	-0.001656586
0.064666667	0.000978302
0.064833333	-0.010817751
0.065	-0.002676376
0.065166667	-0.005470285
0.065333333	-0.000917896
0.0655	-0.004461106
0.065666667	-0.007076127
0.065833333	-0.009212315
0.066	-0.005045177
0.066166667	-0.000364526
0.066333333	-0.004474713
0.0665	-0.002368212
0.066666667	-0.004053515
0.066833333	-0.005468564
0.067	-0.00456899
0.067166667	-0.008199816
0.067333333	-0.004553599
0.0675	-0.001158313
0.067666667	-0.006856921
0.067833333	0.001599475
0.068	-0.001819934
0.068166667	-0.000969276
0.068333333	-0.001248001
0.0685	-0.003859872
0.068666667	0.001430812
0.068833333	-0.001711043
0.069	-0.004628585
0.069166667	-0.000588258
0.069333333	-0.003773855
0.0695	-0.004190647
0.069666667	-0.005673001
0.069833333	-0.001024499
0.07	-0.002644908
0.070166667	-0.003109524
0.070333333	-0.00621495
0.0705	-0.005414438
0.070666667	-0.008848123
0.070833333	-0.002680567
0.071	-0.006072103
0.071166667	-0.005644781
0.071333333	-0.006956081
0.0715	0.000412511
0.071666667	-0.003705227
0.071833333	-0.006056198
0.072	-0.004686571
0.072166667	0.001077685
0.072333333	-0.004522494
0.0725	-0.005676255
0.072666667	-0.006586611
0.072833333	-0.003041137
0.073	-0.006814172
0.073166667	-0.012054534
0.073333333	-0.001832097
0.0735	-0.000684146
0.073666667	-0.001675804
0.073833333	-2.47455E-05
0.074	-0.005849057
0.074166667	-0.004777278
0.074333333	-0.002085724
0.0745	-0.001234849
0.074666667	-0.00272117
0.074833333	-0.008274667
0.075	-0.00537356
0.075166667	-0.0036413
0.075333333	-0.001248735
0.0755	-0.005976982
0.075666667	-0.002598787
0.075833333	-0.003948202
0.076	-0.001904746
0.076166667	-0.00333135
0.076333333	0.002645423
0.0765	-0.002999532
0.076666667	-0.003541715
0.076833333	0.001600495
0.077	-0.002565809
0.077166667	-0.003541919
0.077333333	-0.007711367
0.0775	0.000257575
0.077666667	0.003530158
0.077833333	-0.00249756
0.078	0.001504319
0.078166667	-0.00359913
0.078333333	-0.002545646
0.0785	-0.000934084
0.078666667	-0.004753489
0.078833333	-0.002685405
0.079	-0.001558091
0.079166667	-0.002581554
0.079333333	-0.002628927
0.0795	-0.002049128
0.079666667	-0.005525791
0.079833333	-0.002774486
0.08	0.001448183
0.080166667	-0.000248699
0.080333333	-0.002577497
0.0805	0.000945342
0.080666667	-0.00091801
0.080833333	-0.004307892
0.081	-0.002109449
0.081166667	0.001987088
0.081333333	0.001195818
0.0815	-0.001544533
0.081666667	-0.00362565
0.081833333	0.002117824
0.082	-0.006283766
0.082166667	-0.001191898
0.082333333	-0.004295264
0.0825	-0.00556614
0.082666667	-0.001805124
0.082833333	-0.000170776
0.083	-0.002388491
0.083166667	0.00218403
0.083333333	0.000360483
0.0835	-0.001422186
0.083666667	-0.00280039
0.083833333	-0.001517268
0.084	0.002126985
0.084166667	0.003278077
0.084333333	-0.000866107
0.0845	-0.002839293
0.084666667	0.00059154
0.084833333	-0.006412233
0.085	0.003071909
0.085166667	0.003440409
0.085333333	0.002242954
0.0855	0.002172403
0.085666667	-0.003150878
0.085833333	-0.001406762
0.086	0.000976893
0.086166667	-0.000612116
0.086333333	0.00662346
0.0865	-0.000408773
0.086666667	-0.000401838
0.086833333	0.000555954
0.087	-0.000924506
0.087166667	0.002485801
0.087333333	-0.003011455
0.0875	0.005724093
0.087666667	-0.003558541
0.087833333	0.001913452
0.088	0.002905936
0.088166667	-0.006127059
0.088333333	-0.000766367
0.0885	-0.00258468
0.088666667	0.002620427
0.088833333	0.001893578
0.089	0.002584051
0.089166667	-0.000387146
0.089333333	-0.002877279
0.0895	-0.006330035
0.089666667	-0.003294498
0.089833333	-0.001390211
0.09	-0.003110698
0.090166667	-0.004081805
0.090333333	-0.000783843
0.0905	0.002503794
0.090666667	-0.001246923
0.090833333	0.002508936
0.091	-0.00088524
0.091166667	0.002291992
0.091333333	0.000453129
0.0915	-0.003385261
0.091666667	-0.002351789
0.091833333	-0.001810697
0.092	0.00400504
0.092166667	0.00307776
0.092333333	-0.000163708
0.0925	0.006101085
0.092666667	0.00351436
0.092833333	0.000191507
0.093	-0.001352591
0.093166667	-0.000190478
0.093333333	0.000447442
0.0935	0.001121156
